Percentage served,Time in ms
0,3.406
1,4.869
2,5.321
3,5.675
4,5.855
5,6.092
6,6.543
7,6.978
8,7.269
9,7.905
10,8.380
11,9.197
12,10.634
13,11.912
14,12.508
15,12.935
16,13.457
17,13.875
18,14.374
19,14.716
20,15.277
21,15.695
22,16.582
23,17.952
24,18.960
25,19.394
26,19.932
27,20.549
28,21.216
29,21.464
30,21.802
31,22.083
32,22.660
33,23.116
34,23.662
35,24.592
36,25.511
37,26.304
38,27.016
39,27.525
40,27.878
41,28.880
42,29.520
43,30.161
44,31.018
45,32.258
46,32.641
47,33.424
48,34.198
49,34.863
50,35.230
51,36.037
52,36.788
53,37.502
54,38.161
55,38.898
56,39.624
57,40.389
58,41.034
59,41.750
60,42.703
61,43.486
62,44.638
63,45.254
64,46.093
65,48.067
66,49.116
67,49.824
68,51.250
69,52.557
70,53.241
71,54.949
72,56.606
73,58.951
74,59.481
75,61.171
76,62.100
77,64.629
78,67.004
79,68.888
80,70.632
81,73.384
82,75.020
83,76.602
84,80.215
85,83.096
86,86.619
87,96.103
88,104.050
89,131.571
90,296.866
91,365.061
92,375.995
93,391.219
94,403.927
95,412.632
96,425.141
97,445.807
98,457.976
99,487.661
100,634.904
