Percentage served,Time in ms
0,3.207
1,5.066
2,5.437
3,5.817
4,6.035
5,6.277
6,6.550
7,6.902
8,7.149
9,7.808
10,8.026
11,9.279
12,10.004
13,11.235
14,11.878
15,12.253
16,12.559
17,12.810
18,13.456
19,13.720
20,14.186
21,14.484
22,14.946
23,15.525
24,16.024
25,16.882
26,17.465
27,18.144
28,18.672
29,19.464
30,19.947
31,20.542
32,21.114
33,21.366
34,21.559
35,22.259
36,22.855
37,23.444
38,24.244
39,25.365
40,26.433
41,27.036
42,27.914
43,28.395
44,29.097
45,29.618
46,30.282
47,30.756
48,32.098
49,32.807
50,33.795
51,34.447
52,35.103
53,36.111
54,36.777
55,37.206
56,38.065
57,38.735
58,40.331
59,41.263
60,42.051
61,43.261
62,44.101
63,45.154
64,45.755
65,46.672
66,48.624
67,49.554
68,50.355
69,51.699
70,52.964
71,54.011
72,55.652
73,57.177
74,58.252
75,59.463
76,60.596
77,61.747
78,65.219
79,66.307
80,68.680
81,70.837
82,73.834
83,76.452
84,84.441
85,91.165
86,97.037
87,107.474
88,121.894
89,140.529
90,311.805
91,358.352
92,375.957
93,389.573
94,401.057
95,413.231
96,424.848
97,443.780
98,465.125
99,492.361
100,683.248
