Percentage served,Time in ms
0,3.504
1,4.675
2,5.114
3,5.534
4,5.870
5,6.369
6,6.649
7,7.115
8,7.508
9,7.899
10,8.718
11,10.303
12,11.427
13,12.060
14,12.804
15,13.055
16,13.376
17,13.700
18,13.870
19,14.177
20,14.653
21,15.296
22,15.676
23,16.188
24,17.193
25,18.062
26,18.809
27,19.576
28,20.394
29,20.727
30,20.961
31,21.492
32,21.818
33,22.172
34,22.511
35,22.890
36,23.459
37,24.262
38,25.595
39,26.337
40,26.878
41,27.484
42,27.985
43,28.578
44,29.734
45,30.276
46,30.862
47,31.402
48,31.908
49,32.581
50,33.234
51,33.926
52,34.595
53,35.731
54,36.624
55,37.341
56,38.230
57,38.853
58,39.546
59,40.719
60,41.568
61,42.743
62,43.884
63,44.812
64,45.509
65,46.891
66,48.083
67,49.363
68,50.997
69,51.967
70,53.187
71,54.868
72,56.404
73,57.921
74,59.602
75,61.499
76,63.892
77,65.946
78,68.259
79,70.962
80,73.901
81,76.168
82,78.947
83,82.844
84,89.287
85,93.114
86,97.360
87,104.348
88,113.992
89,125.119
90,335.812
91,359.745
92,374.235
93,386.342
94,395.817
95,402.842
96,420.973
97,436.003
98,460.632
99,489.411
100,586.161
