Percentage served,Time in ms
0,3.378
1,4.471
2,5.122
3,5.379
4,5.538
5,5.837
6,6.072
7,6.203
8,6.376
9,6.762
10,7.381
11,8.062
12,9.816
13,11.329
14,11.985
15,12.591
16,12.824
17,13.245
18,13.624
19,13.888
20,14.096
21,14.603
22,14.961
23,15.661
24,16.897
25,17.934
26,19.164
27,19.629
28,20.101
29,20.424
30,20.764
31,21.318
32,21.830
33,22.300
34,22.876
35,23.627
36,24.879
37,26.244
38,26.901
39,27.462
40,28.313
41,28.886
42,29.387
43,29.675
44,30.436
45,31.173
46,31.664
47,32.834
48,33.922
49,34.696
50,35.345
51,35.759
52,36.218
53,36.796
54,37.430
55,37.955
56,39.062
57,40.354
58,41.437
59,42.679
60,43.701
61,44.525
62,45.716
63,47.726
64,49.257
65,50.254
66,51.277
67,52.111
68,52.821
69,54.386
70,56.121
71,56.930
72,58.340
73,60.533
74,61.563
75,63.321
76,65.065
77,66.691
78,68.504
79,70.416
80,73.496
81,75.558
82,77.204
83,80.380
84,84.798
85,88.187
86,98.201
87,106.021
88,124.331
89,164.669
90,301.365
91,350.088
92,367.526
93,386.601
94,400.664
95,416.402
96,430.146
97,450.781
98,470.751
99,510.413
100,634.142
