Percentage served,Time in ms
0,2.935
1,4.522
2,5.171
3,5.638
4,5.850
5,6.315
6,6.779
7,7.021
8,7.475
9,8.063
10,8.680
11,9.724
12,11.121
13,11.739
14,12.387
15,12.813
16,13.216
17,13.542
18,13.987
19,14.449
20,14.875
21,15.214
22,15.585
23,16.181
24,16.838
25,17.931
26,18.852
27,19.662
28,20.299
29,20.727
30,21.125
31,21.569
32,22.061
33,22.435
34,22.914
35,23.540
36,24.216
37,25.052
38,26.093
39,26.906
40,27.665
41,28.430
42,28.922
43,29.273
44,29.676
45,30.188
46,31.020
47,31.933
48,33.481
49,34.185
50,34.892
51,35.327
52,36.205
53,37.111
54,37.680
55,38.453
56,39.382
57,40.545
58,41.223
59,42.066
60,43.187
61,43.888
62,44.652
63,45.845
64,46.638
65,48.053
66,48.818
67,50.174
68,51.033
69,52.603
70,53.711
71,54.269
72,55.327
73,57.448
74,58.504
75,59.953
76,61.552
77,64.107
78,67.298
79,68.908
80,73.634
81,76.363
82,79.844
83,82.443
84,87.808
85,90.844
86,97.612
87,104.234
88,115.847
89,149.263
90,332.802
91,358.542
92,371.266
93,378.515
94,394.290
95,410.182
96,426.424
97,436.259
98,450.127
99,490.872
100,623.656
