Percentage served,Time in ms
0,3.449
1,4.650
2,5.079
3,5.628
4,5.996
5,6.391
6,6.605
7,7.084
8,7.615
9,8.100
10,9.242
11,10.323
12,11.154
13,11.517
14,12.265
15,12.696
16,12.987
17,13.353
18,13.631
19,14.035
20,14.564
21,15.043
22,15.333
23,16.119
24,16.735
25,18.276
26,19.259
27,19.706
28,20.215
29,20.628
30,21.320
31,21.590
32,22.100
33,22.623
34,23.235
35,23.820
36,24.603
37,25.152
38,25.833
39,26.947
40,27.786
41,28.541
42,28.954
43,29.679
44,30.320
45,31.070
46,31.580
47,32.820
48,34.473
49,35.084
50,35.700
51,36.549
52,36.949
53,37.920
54,38.864
55,39.737
56,40.717
57,41.753
58,42.782
59,43.484
60,44.587
61,45.558
62,46.258
63,47.209
64,48.238
65,49.173
66,50.160
67,52.049
68,53.005
69,54.021
70,55.163
71,56.722
72,58.096
73,58.827
74,59.896
75,61.965
76,64.214
77,65.708
78,68.284
79,70.384
80,73.287
81,74.791
82,78.223
83,80.856
84,82.270
85,88.670
86,93.983
87,106.471
88,115.174
89,144.854
90,333.630
91,365.600
92,380.880
93,391.922
94,403.391
95,415.674
96,434.710
97,446.787
98,471.655
99,508.924
100,565.057
