Percentage served,Time in ms
0,3.002
1,4.749
2,5.007
3,5.685
4,6.080
5,6.366
6,6.729
7,7.196
8,7.655
9,8.321
10,9.996
11,10.790
12,11.206
13,11.865
14,12.343
15,12.626
16,13.169
17,13.399
18,13.672
19,14.005
20,14.298
21,14.495
22,14.807
23,15.233
24,15.778
25,16.323
26,17.100
27,17.956
28,18.995
29,19.518
30,20.140
31,20.787
32,21.288
33,21.507
34,21.852
35,22.585
36,23.624
37,24.154
38,25.171
39,26.279
40,27.064
41,27.554
42,28.133
43,28.507
44,29.230
45,29.682
46,30.593
47,31.129
48,32.624
49,33.319
50,34.227
51,34.722
52,35.898
53,36.771
54,37.516
55,38.236
56,39.474
57,40.818
58,41.745
59,42.616
60,43.142
61,44.152
62,45.414
63,46.997
64,47.873
65,49.040
66,49.743
67,50.646
68,51.895
69,52.696
70,54.298
71,55.871
72,57.581
73,59.247
74,60.457
75,62.001
76,63.665
77,65.849
78,67.411
79,70.880
80,73.002
81,75.158
82,77.821
83,80.155
84,82.998
85,88.182
86,92.077
87,97.661
88,117.259
89,150.749
90,319.402
91,358.047
92,369.310
93,377.989
94,394.232
95,408.216
96,429.052
97,442.923
98,465.249
99,492.629
100,594.343
