Percentage served,Time in ms
0,3.088
1,4.790
2,5.187
3,5.612
4,5.851
5,6.278
6,6.676
7,7.354
8,7.710
9,8.286
10,9.470
11,10.803
12,11.632
13,12.543
14,12.898
15,13.126
16,13.425
17,13.690
18,14.080
19,14.336
20,14.873
21,15.211
22,15.587
23,16.219
24,16.569
25,17.654
26,18.144
27,18.962
28,20.130
29,20.623
30,21.268
31,21.687
32,22.253
33,22.717
34,23.395
35,24.247
36,25.657
37,26.294
38,26.898
39,27.237
40,27.849
41,28.292
42,28.862
43,29.390
44,29.915
45,30.228
46,30.998
47,31.573
48,32.740
49,33.625
50,34.260
51,34.977
52,35.559
53,36.530
54,37.136
55,37.727
56,38.387
57,39.046
58,40.504
59,41.798
60,42.738
61,43.474
62,44.493
63,45.534
64,45.816
65,46.454
66,48.143
67,49.758
68,50.890
69,52.024
70,53.070
71,55.051
72,56.241
73,58.215
74,59.931
75,60.840
76,63.337
77,65.749
78,68.455
79,70.346
80,72.785
81,75.650
82,78.664
83,80.455
84,82.976
85,89.572
86,92.343
87,98.320
88,105.035
89,124.901
90,327.834
91,363.000
92,373.825
93,384.197
94,395.327
95,415.442
96,425.754
97,441.916
98,455.000
99,514.616
100,597.152
