Percentage served,Time in ms
0,3.547
1,4.896
2,5.407
3,5.853
4,6.299
5,6.874
6,7.173
7,7.482
8,8.056
9,8.758
10,9.700
11,11.275
12,11.807
13,12.480
14,13.124
15,13.396
16,13.666
17,13.832
18,14.111
19,14.320
20,14.883
21,15.360
22,15.686
23,16.891
24,17.709
25,18.474
26,19.534
27,19.923
28,20.385
29,20.947
30,21.268
31,21.592
32,22.008
33,22.457
34,22.791
35,23.652
36,24.549
37,25.155
38,25.881
39,27.183
40,27.705
41,28.366
42,28.947
43,29.535
44,30.083
45,30.489
46,31.227
47,32.581
48,33.821
49,34.589
50,34.945
51,35.373
52,35.887
53,36.485
54,36.791
55,37.337
56,38.055
57,39.274
58,39.903
59,41.131
60,42.036
61,43.350
62,44.051
63,44.835
64,46.646
65,47.396
66,48.627
67,49.936
68,50.646
69,52.128
70,53.942
71,55.330
72,57.450
73,58.767
74,59.746
75,61.085
76,62.397
77,63.598
78,65.015
79,66.632
80,68.683
81,71.197
82,73.988
83,78.539
84,82.404
85,86.944
86,92.032
87,99.767
88,109.074
89,133.989
90,325.276
91,364.469
92,376.934
93,387.177
94,404.258
95,418.966
96,434.205
97,447.662
98,462.979
99,487.831
100,545.132
