Percentage served,Time in ms
0,3.501
1,4.523
2,4.995
3,5.448
4,5.824
5,5.990
6,6.337
7,6.549
8,6.876
9,7.303
10,7.560
11,7.980
12,8.912
13,10.833
14,11.795
15,12.186
16,12.689
17,12.997
18,13.682
19,14.096
20,14.543
21,14.965
22,15.461
23,15.832
24,16.616
25,17.174
26,18.000
27,19.083
28,19.557
29,20.398
30,20.979
31,21.606
32,21.993
33,22.420
34,22.797
35,23.169
36,23.833
37,24.455
38,25.820
39,26.928
40,27.623
41,28.368
42,28.866
43,29.934
44,30.780
45,31.348
46,32.234
47,33.313
48,33.778
49,34.457
50,35.229
51,35.795
52,36.845
53,37.414
54,38.963
55,40.090
56,40.636
57,42.011
58,42.459
59,43.118
60,43.650
61,44.552
62,45.461
63,46.004
64,47.057
65,48.113
66,48.874
67,49.867
68,51.074
69,52.023
70,52.979
71,54.386
72,55.950
73,58.528
74,59.567
75,60.800
76,62.610
77,63.926
78,65.936
79,67.679
80,69.967
81,73.404
82,75.793
83,79.497
84,83.677
85,88.720
86,99.653
87,105.614
88,114.836
89,145.940
90,314.023
91,368.283
92,387.192
93,393.055
94,401.588
95,412.790
96,418.468
97,429.720
98,442.060
99,466.308
100,597.232
