Percentage served,Time in ms
0,3.586
1,4.706
2,5.168
3,5.512
4,5.616
5,5.889
6,6.266
7,6.589
8,7.136
9,7.369
10,8.271
11,9.040
12,10.795
13,12.091
14,12.457
15,12.889
16,13.326
17,13.603
18,14.087
19,14.411
20,14.834
21,15.482
22,16.130
23,17.960
24,18.873
25,19.284
26,19.918
27,20.614
28,21.173
29,21.777
30,22.064
31,22.559
32,22.972
33,23.570
34,23.852
35,24.532
36,25.454
37,26.477
38,27.045
39,27.624
40,27.955
41,28.385
42,29.079
43,29.432
44,30.107
45,30.834
46,31.370
47,32.020
48,33.458
49,34.125
50,34.727
51,35.409
52,35.896
53,36.674
54,37.223
55,37.954
56,38.603
57,39.503
58,40.490
59,41.891
60,42.975
61,44.154
62,44.605
63,45.718
64,47.268
65,48.825
66,49.956
67,51.217
68,52.377
69,53.310
70,55.151
71,56.591
72,58.649
73,59.978
74,60.771
75,62.096
76,63.126
77,65.384
78,66.893
79,67.644
80,69.474
81,73.010
82,76.326
83,80.034
84,84.103
85,88.578
86,95.237
87,101.661
88,115.492
89,142.538
90,326.279
91,362.402
92,376.794
93,384.411
94,405.765
95,413.633
96,433.908
97,452.576
98,483.726
99,515.355
100,657.985
