Percentage served,Time in ms
0,2.788
1,2.824
2,2.845
3,2.862
4,2.875
5,2.895
6,2.932
7,2.985
8,3.029
9,3.048
10,3.073
11,3.098
12,3.117
13,3.135
14,3.151
15,3.208
16,3.238
17,3.270
18,3.322
19,3.367
20,3.413
21,3.446
22,3.535
23,3.566
24,3.600
25,3.630
26,3.657
27,3.678
28,3.703
29,3.754
30,3.780
31,3.792
32,3.827
33,3.859
34,3.875
35,3.918
36,3.986
37,4.082
38,4.142
39,4.248
40,4.316
41,4.406
42,4.697
43,4.891
44,5.205
45,5.786
46,6.498
47,7.894
48,9.519
49,18.340
50,40.313
51,40.368
52,40.388
53,40.447
54,40.565
55,40.628
56,40.678
57,40.727
58,40.762
59,40.812
60,40.851
61,40.881
62,40.905
63,40.948
64,40.984
65,41.041
66,41.095
67,41.117
68,41.131
69,41.148
70,41.181
71,41.296
72,41.543
73,41.975
74,42.274
75,42.472
76,42.860
77,43.098
78,43.436
79,43.636
80,43.785
81,43.982
82,44.057
83,44.104
84,44.161
85,44.194
86,44.247
87,44.616
88,45.254
89,48.204
90,191.079
91,191.987
92,193.551
93,195.327
94,196.578
95,198.136
96,203.041
97,211.591
98,220.493
99,243.200
100,361.528
