Percentage served,Time in ms
0,4.929
1,5.519
2,5.700
3,5.834
4,5.894
5,5.932
6,5.980
7,6.038
8,6.122
9,6.166
10,6.241
11,6.261
12,6.323
13,6.350
14,6.398
15,6.427
16,6.523
17,6.581
18,6.656
19,6.747
20,6.857
21,6.933
22,7.116
23,7.313
24,7.476
25,7.731
26,8.019
27,8.247
28,8.410
29,8.734
30,9.029
31,9.252
32,9.572
33,9.925
34,10.187
35,10.684
36,11.502
37,11.906
38,12.502
39,13.098
40,13.646
41,14.193
42,14.888
43,15.381
44,16.397
45,17.496
46,19.828
47,22.775
48,28.548
49,40.264
50,40.454
51,40.569
52,40.715
53,40.834
54,40.927
55,41.056
56,41.131
57,41.215
58,41.258
59,41.366
60,41.442
61,41.505
62,41.574
63,41.620
64,41.666
65,41.719
66,41.754
67,41.828
68,41.879
69,41.926
70,41.984
71,42.035
72,42.070
73,42.108
74,42.159
75,42.220
76,42.316
77,42.506
78,42.637
79,42.734
80,42.828
81,42.920
82,43.127
83,43.320
84,43.450
85,43.592
86,43.801
87,43.913
88,44.157
89,46.038
90,225.731
91,232.477
92,237.409
93,243.097
94,245.539
95,248.574
96,251.724
97,255.281
98,265.474
99,274.263
100,323.472
