Percentage served,Time in ms
0,4.791
1,5.053
2,5.798
3,5.932
4,6.017
5,6.075
6,6.147
7,6.190
8,6.253
9,6.317
10,6.337
11,6.393
12,6.437
13,6.479
14,6.540
15,6.591
16,6.654
17,6.690
18,6.714
19,6.777
20,6.889
21,7.026
22,7.181
23,7.341
24,7.605
25,7.763
26,7.947
27,8.089
28,8.422
29,8.573
30,8.899
31,9.323
32,9.720
33,9.900
34,10.052
35,10.375
36,10.749
37,11.192
38,11.617
39,11.981
40,12.303
41,12.828
42,13.624
43,14.035
44,15.162
45,16.268
46,18.740
47,20.373
48,25.221
49,38.500
50,40.389
51,40.507
52,40.683
53,40.799
54,40.904
55,41.038
56,41.106
57,41.235
58,41.288
59,41.329
60,41.363
61,41.437
62,41.474
63,41.546
64,41.610
65,41.642
66,41.682
67,41.718
68,41.758
69,41.848
70,41.901
71,41.973
72,42.018
73,42.097
74,42.156
75,42.236
76,42.429
77,42.557
78,42.784
79,43.002
80,43.108
81,43.315
82,43.541
83,43.770
84,43.896
85,43.979
86,44.087
87,44.234
88,45.304
89,46.275
90,226.809
91,232.584
92,237.504
93,240.205
94,244.353
95,247.552
96,251.372
97,258.174
98,271.195
99,302.894
100,434.983
