Percentage served,Time in ms
0,2.748
1,2.780
2,2.787
3,2.799
4,2.805
5,2.811
6,2.820
7,2.836
8,2.846
9,2.858
10,2.893
11,2.943
12,2.970
13,2.991
14,3.002
15,3.016
16,3.032
17,3.049
18,3.059
19,3.083
20,3.093
21,3.116
22,3.148
23,3.192
24,3.224
25,3.251
26,3.281
27,3.332
28,3.400
29,3.429
30,3.489
31,3.518
32,3.568
33,3.594
34,3.608
35,3.630
36,3.670
37,3.741
38,3.809
39,3.857
40,3.909
41,3.949
42,4.037
43,4.181
44,4.396
45,5.355
46,5.945
47,8.356
48,27.105
49,40.236
50,40.332
51,40.373
52,40.407
53,40.442
54,40.535
55,40.636
56,40.729
57,40.775
58,40.821
59,40.872
60,40.900
61,40.921
62,40.938
63,40.964
64,40.998
65,41.015
66,41.044
67,41.087
68,41.134
69,41.152
70,41.164
71,41.184
72,41.196
73,41.207
74,41.219
75,41.234
76,41.367
77,41.581
78,41.791
79,42.060
80,42.321
81,42.543
82,42.739
83,43.088
84,43.398
85,43.813
86,44.059
87,44.089
88,44.161
89,44.935
90,186.995
91,187.243
92,187.905
93,191.337
94,194.418
95,197.785
96,199.372
97,216.623
98,229.987
99,240.238
100,391.534
