Percentage served,Time in ms
0,2.778
1,2.815
2,2.829
3,2.844
4,2.855
5,2.868
6,2.883
7,2.919
8,2.950
9,2.969
10,2.998
11,3.030
12,3.039
13,3.064
14,3.085
15,3.104
16,3.123
17,3.139
18,3.163
19,3.218
20,3.247
21,3.319
22,3.351
23,3.381
24,3.423
25,3.481
26,3.534
27,3.560
28,3.587
29,3.608
30,3.627
31,3.643
32,3.682
33,3.725
34,3.767
35,3.813
36,3.861
37,3.890
38,3.917
39,3.949
40,4.006
41,4.082
42,4.166
43,4.325
44,4.530
45,4.987
46,5.888
47,6.845
48,9.018
49,17.409
50,40.312
51,40.353
52,40.380
53,40.408
54,40.466
55,40.543
56,40.622
57,40.647
58,40.675
59,40.746
60,40.794
61,40.851
62,40.879
63,40.892
64,40.928
65,40.950
66,40.983
67,41.007
68,41.041
69,41.078
70,41.105
71,41.128
72,41.145
73,41.158
74,41.171
75,41.182
76,41.412
77,41.639
78,41.995
79,42.241
80,42.700
81,42.965
82,43.397
83,43.854
84,43.963
85,44.068
86,44.118
87,44.173
88,44.229
89,46.977
90,186.851
91,187.487
92,187.885
93,190.413
94,192.900
95,195.145
96,196.762
97,203.516
98,216.098
99,244.181
100,347.578
