Percentage served,Time in ms
0,2.752
1,2.818
2,2.840
3,2.851
4,2.862
5,2.874
6,2.887
7,2.918
8,2.972
9,2.998
10,3.024
11,3.043
12,3.060
13,3.075
14,3.100
15,3.122
16,3.140
17,3.160
18,3.186
19,3.213
20,3.244
21,3.291
22,3.342
23,3.427
24,3.487
25,3.528
26,3.550
27,3.562
28,3.573
29,3.586
30,3.606
31,3.623
32,3.641
33,3.677
34,3.707
35,3.746
36,3.785
37,3.829
38,3.874
39,3.916
40,3.974
41,4.008
42,4.063
43,4.203
44,4.297
45,4.409
46,4.926
47,5.884
48,8.222
49,40.266
50,40.321
51,40.346
52,40.366
53,40.395
54,40.430
55,40.439
56,40.473
57,40.564
58,40.652
59,40.687
60,40.739
61,40.789
62,40.821
63,40.848
64,40.884
65,40.902
66,40.928
67,40.950
68,40.978
69,41.006
70,41.021
71,41.063
72,41.112
73,41.135
74,41.144
75,41.158
76,41.176
77,41.216
78,41.512
79,41.778
80,42.266
81,42.501
82,43.006
83,43.419
84,43.799
85,44.044
86,44.126
87,44.203
88,44.258
89,46.110
90,187.328
91,187.962
92,189.739
93,191.333
94,192.502
95,194.445
96,197.028
97,200.933
98,212.126
99,229.972
100,248.235
