Percentage served,Time in ms
0,2.758
1,2.817
2,2.822
3,2.834
4,2.855
5,2.867
6,2.887
7,2.917
8,2.960
9,2.994
10,3.028
11,3.054
12,3.064
13,3.089
14,3.124
15,3.138
16,3.164
17,3.199
18,3.243
19,3.290
20,3.362
21,3.446
22,3.484
23,3.550
24,3.587
25,3.612
26,3.649
27,3.685
28,3.744
29,3.783
30,3.806
31,3.822
32,3.839
33,3.862
34,3.882
35,3.899
36,3.918
37,3.954
38,4.012
39,4.132
40,4.213
41,4.273
42,4.438
43,4.627
44,5.072
45,5.483
46,6.501
47,7.396
48,9.817
49,40.282
50,40.330
51,40.382
52,40.418
53,40.467
54,40.548
55,40.647
56,40.749
57,40.815
58,40.852
59,40.885
60,40.918
61,40.953
62,40.973
63,41.003
64,41.051
65,41.100
66,41.130
67,41.147
68,41.164
69,41.177
70,41.209
71,41.434
72,41.619
73,41.878
74,42.261
75,42.532
76,42.834
77,43.046
78,43.417
79,43.605
80,43.826
81,43.943
82,44.041
83,44.083
84,44.107
85,44.139
86,44.174
87,44.198
88,44.219
89,45.126
90,187.144
91,189.014
92,191.350
93,193.233
94,196.038
95,200.020
96,203.009
97,210.552
98,216.938
99,235.398
100,335.292
