Percentage served,Time in ms
0,2.784
1,2.799
2,2.813
3,2.825
4,2.838
5,2.851
6,2.857
7,2.865
8,2.876
9,2.899
10,2.932
11,3.015
12,3.039
13,3.059
14,3.077
15,3.088
16,3.113
17,3.136
18,3.175
19,3.218
20,3.283
21,3.302
22,3.341
23,3.377
24,3.436
25,3.510
26,3.556
27,3.573
28,3.603
29,3.621
30,3.645
31,3.674
32,3.711
33,3.789
34,3.815
35,3.888
36,3.930
37,3.985
38,4.064
39,4.166
40,4.286
41,4.415
42,4.556
43,4.765
44,5.308
45,6.179
46,6.658
47,8.022
48,9.557
49,12.733
50,40.321
51,40.361
52,40.382
53,40.405
54,40.450
55,40.569
56,40.635
57,40.681
58,40.716
59,40.802
60,40.850
61,40.881
62,40.912
63,40.944
64,40.979
65,41.073
66,41.108
67,41.128
68,41.139
69,41.153
70,41.162
71,41.169
72,41.192
73,41.223
74,41.469
75,41.705
76,41.819
77,42.143
78,42.483
79,42.764
80,43.028
81,43.312
82,43.558
83,43.747
84,43.919
85,44.048
86,44.104
87,44.198
88,44.989
89,48.614
90,187.034
91,188.041
92,190.997
93,192.288
94,194.473
95,195.527
96,197.504
97,205.339
98,219.761
99,227.616
100,254.301
