Percentage served,Time in ms
0,5.326
1,6.222
2,6.424
3,6.554
4,6.610
5,6.670
6,6.711
7,6.772
8,6.838
9,6.897
10,6.931
11,7.034
12,7.098
13,7.192
14,7.339
15,7.435
16,7.592
17,7.718
18,7.822
19,8.080
20,8.342
21,8.480
22,8.628
23,8.889
24,9.111
25,9.351
26,9.588
27,9.786
28,10.057
29,10.232
30,10.400
31,10.787
32,11.178
33,11.612
34,11.885
35,12.115
36,12.771
37,13.184
38,13.631
39,13.929
40,14.193
41,14.975
42,15.951
43,17.396
44,18.162
45,20.634
46,22.525
47,26.619
48,32.128
49,40.271
50,40.341
51,40.440
52,40.513
53,40.614
54,40.716
55,40.827
56,40.880
57,40.965
58,41.039
59,41.091
60,41.121
61,41.199
62,41.237
63,41.283
64,41.321
65,41.384
66,41.434
67,41.504
68,41.584
69,41.662
70,41.757
71,41.903
72,41.970
73,42.083
74,42.168
75,42.250
76,42.381
77,42.567
78,42.678
79,42.826
80,43.061
81,43.211
82,43.434
83,43.566
84,43.662
85,43.850
86,43.994
87,44.118
88,44.179
89,45.111
90,230.899
91,239.585
92,247.749
93,255.179
94,261.914
95,268.001
96,272.477
97,280.764
98,289.126
99,320.039
100,449.426
