Percentage served,Time in ms
0,2.804
1,2.836
2,2.851
3,2.870
4,2.900
5,2.919
6,2.940
7,2.997
8,3.027
9,3.037
10,3.055
11,3.077
12,3.094
13,3.107
14,3.122
15,3.150
16,3.174
17,3.201
18,3.236
19,3.277
20,3.322
21,3.353
22,3.404
23,3.434
24,3.479
25,3.574
26,3.609
27,3.631
28,3.667
29,3.690
30,3.729
31,3.793
32,3.856
33,3.922
34,3.970
35,4.021
36,4.071
37,4.194
38,4.237
39,4.357
40,4.416
41,4.615
42,4.738
43,4.892
44,5.518
45,6.020
46,6.507
47,8.054
48,9.908
49,40.286
50,40.362
51,40.388
52,40.482
53,40.551
54,40.611
55,40.644
56,40.711
57,40.745
58,40.795
59,40.824
60,40.853
61,40.885
62,40.901
63,40.922
64,40.958
65,40.983
66,41.039
67,41.061
68,41.081
69,41.116
70,41.130
71,41.149
72,41.173
73,41.581
74,41.759
75,42.068
76,42.460
77,42.613
78,42.797
79,42.881
80,43.195
81,43.307
82,43.552
83,43.751
84,43.878
85,43.969
86,44.061
87,44.117
88,44.199
89,44.250
90,187.003
91,190.194
92,191.625
93,193.122
94,195.186
95,197.993
96,201.607
97,210.754
98,220.400
99,232.600
100,397.924
