Percentage served,Time in ms
0,2.765
1,2.795
2,2.813
3,2.824
4,2.832
5,2.841
6,2.849
7,2.869
8,2.918
9,2.957
10,2.984
11,3.020
12,3.042
13,3.065
14,3.091
15,3.118
16,3.156
17,3.211
18,3.234
19,3.257
20,3.275
21,3.303
22,3.344
23,3.415
24,3.502
25,3.533
26,3.546
27,3.565
28,3.593
29,3.609
30,3.629
31,3.655
32,3.685
33,3.755
34,3.794
35,3.822
36,3.865
37,3.892
38,3.935
39,3.967
40,4.060
41,4.169
42,4.244
43,4.440
44,4.747
45,5.552
46,6.299
47,7.286
48,10.500
49,40.289
50,40.354
51,40.395
52,40.439
53,40.466
54,40.562
55,40.655
56,40.694
57,40.724
58,40.751
59,40.768
60,40.785
61,40.864
62,40.887
63,40.918
64,40.940
65,40.975
66,41.000
67,41.036
68,41.082
69,41.124
70,41.147
71,41.165
72,41.178
73,41.193
74,41.203
75,41.251
76,41.375
77,41.569
78,42.009
79,42.375
80,42.838
81,43.298
82,43.696
83,43.906
84,44.028
85,44.119
86,44.178
87,44.248
88,44.587
89,47.599
90,187.664
91,188.353
92,191.272
93,193.013
94,195.276
95,198.626
96,200.899
97,204.786
98,213.925
99,232.637
100,343.922
