Percentage served,Time in ms
0,2.763
1,2.797
2,2.813
3,2.836
4,2.851
5,2.863
6,2.878
7,2.901
8,2.927
9,2.991
10,3.023
11,3.051
12,3.060
13,3.088
14,3.111
15,3.125
16,3.157
17,3.189
18,3.219
19,3.252
20,3.283
21,3.312
22,3.333
23,3.360
24,3.412
25,3.447
26,3.481
27,3.513
28,3.536
29,3.558
30,3.577
31,3.610
32,3.639
33,3.673
34,3.702
35,3.735
36,3.765
37,3.803
38,3.868
39,3.910
40,4.001
41,4.038
42,4.135
43,4.303
44,4.651
45,5.267
46,6.076
47,8.288
48,13.161
49,40.256
50,40.317
51,40.377
52,40.417
53,40.450
54,40.511
55,40.580
56,40.613
57,40.651
58,40.673
59,40.711
60,40.744
61,40.781
62,40.824
63,40.861
64,40.888
65,40.906
66,40.923
67,40.959
68,41.014
69,41.072
70,41.105
71,41.128
72,41.151
73,41.166
74,41.191
75,41.216
76,41.261
77,41.589
78,41.864
79,42.172
80,42.545
81,42.769
82,43.210
83,43.472
84,43.723
85,43.901
86,44.038
87,44.145
88,44.244
89,45.213
90,187.488
91,188.476
92,190.450
93,192.478
94,195.887
95,197.702
96,199.505
97,208.497
98,216.881
99,234.522
100,330.447
