Percentage served,Time in ms
0,3.284
1,5.406
2,5.793
3,6.202
4,6.544
5,6.828
6,7.254
7,7.448
8,7.962
9,8.392
10,9.737
11,10.863
12,11.916
13,13.322
14,13.808
15,14.333
16,14.843
17,15.084
18,15.824
19,16.513
20,17.042
21,17.724
22,18.642
23,19.516
24,20.912
25,21.399
26,21.996
27,22.567
28,23.070
29,23.494
30,23.928
31,24.464
32,24.785
33,25.573
34,26.253
35,27.180
36,28.455
37,29.069
38,29.633
39,30.243
40,30.772
41,31.078
42,31.739
43,32.246
44,32.823
45,33.273
46,34.022
47,34.613
48,35.589
49,36.652
50,37.627
51,38.578
52,39.032
53,40.112
54,40.733
55,41.709
56,42.631
57,43.830
58,44.563
59,45.338
60,46.189
61,47.331
62,47.999
63,48.941
64,51.087
65,52.502
66,53.505
67,54.478
68,55.500
69,57.709
70,59.264
71,60.730
72,61.502
73,63.982
74,65.681
75,68.467
76,70.525
77,72.424
78,75.379
79,77.059
80,78.785
81,81.757
82,86.757
83,90.954
84,94.997
85,100.103
86,107.651
87,119.641
88,137.823
89,161.858
90,336.197
91,382.811
92,407.103
93,418.517
94,433.511
95,452.267
96,469.728
97,498.858
98,516.043
99,538.552
100,564.048
