Percentage served,Time in ms
0,3.192
1,5.360
2,5.898
3,6.417
4,6.706
5,6.997
6,7.644
7,8.230
8,8.696
9,9.527
10,10.769
11,11.574
12,12.413
13,13.120
14,14.060
15,14.361
16,14.836
17,15.476
18,15.861
19,16.358
20,17.227
21,17.758
22,18.289
23,19.320
24,20.040
25,20.796
26,21.424
27,21.804
28,22.209
29,22.595
30,22.990
31,23.531
32,24.093
33,24.581
34,25.617
35,26.469
36,27.484
37,28.582
38,29.124
39,29.701
40,30.260
41,30.715
42,31.328
43,31.907
44,32.604
45,33.555
46,34.313
47,35.251
48,36.469
49,37.161
50,37.714
51,38.311
52,38.818
53,39.122
54,39.835
55,40.573
56,42.209
57,43.147
58,43.899
59,44.827
60,45.826
61,47.334
62,48.198
63,49.350
64,50.240
65,51.828
66,53.140
67,54.883
68,55.909
69,57.031
70,58.321
71,60.190
72,61.126
73,62.736
74,64.766
75,67.463
76,68.482
77,69.679
78,72.374
79,75.133
80,77.944
81,81.325
82,84.285
83,86.303
84,90.116
85,95.714
86,100.890
87,108.161
88,117.743
89,148.258
90,358.196
91,385.025
92,410.027
93,426.575
94,440.723
95,450.281
96,461.594
97,475.726
98,489.302
99,516.240
100,706.044
