Percentage served,Time in ms
0,2.999
1,5.229
2,5.798
3,6.274
4,6.900
5,7.144
6,7.733
7,8.255
8,8.803
9,9.225
10,9.552
11,10.254
12,10.901
13,11.986
14,13.133
15,13.761
16,14.323
17,14.688
18,15.005
19,15.495
20,15.968
21,16.635
22,17.056
23,18.404
24,19.184
25,20.212
26,20.983
27,21.915
28,22.806
29,23.352
30,24.265
31,24.758
32,26.107
33,26.827
34,27.503
35,28.183
36,28.965
37,29.682
38,30.388
39,31.049
40,32.038
41,32.988
42,33.635
43,34.167
44,35.620
45,36.317
46,37.103
47,37.968
48,38.814
49,39.484
50,40.256
51,40.831
52,42.108
53,42.832
54,43.472
55,44.218
56,45.615
57,46.528
58,47.154
59,48.169
60,49.738
61,50.934
62,51.625
63,53.079
64,54.305
65,55.157
66,56.306
67,57.335
68,58.262
69,59.759
70,61.099
71,63.759
72,65.954
73,67.664
74,68.679
75,70.894
76,74.955
77,77.985
78,82.003
79,84.470
80,88.347
81,90.757
82,95.994
83,99.098
84,101.644
85,106.365
86,117.405
87,125.821
88,136.503
89,189.966
90,351.892
91,401.377
92,434.333
93,460.499
94,487.175
95,498.001
96,508.049
97,516.453
98,534.499
99,563.090
100,660.072
