Percentage served,Time in ms
0,3.127
1,5.198
2,6.156
3,6.711
4,6.963
5,7.404
6,7.647
7,8.409
8,9.143
9,10.087
10,11.396
11,12.303
12,12.935
13,13.436
14,13.869
15,14.295
16,14.787
17,15.317
18,15.701
19,16.154
20,16.660
21,17.093
22,17.913
23,18.863
24,20.081
25,21.060
26,21.651
27,21.991
28,22.439
29,22.833
30,23.433
31,23.896
32,24.490
33,25.019
34,25.821
35,26.551
36,27.895
37,28.458
38,29.280
39,30.379
40,30.834
41,31.627
42,32.024
43,32.630
44,34.033
45,35.118
46,35.700
47,36.342
48,37.188
49,38.248
50,38.891
51,39.685
52,40.080
53,41.032
54,41.635
55,42.480
56,43.450
57,44.426
58,44.896
59,46.473
60,47.690
61,48.357
62,49.493
63,50.487
64,52.174
65,53.804
66,54.788
67,55.900
68,56.536
69,57.361
70,58.219
71,59.990
72,61.485
73,63.367
74,64.796
75,66.691
76,67.960
77,69.971
78,72.019
79,75.147
80,78.310
81,81.903
82,86.602
83,90.365
84,94.741
85,100.713
86,109.901
87,120.761
88,132.875
89,152.648
90,340.130
91,388.813
92,404.850
93,418.052
94,430.977
95,451.125
96,461.099
97,480.871
98,496.615
99,522.674
100,714.720
