Percentage served,Time in ms
0,2.775
1,5.070
2,5.355
3,5.733
4,6.153
5,6.465
6,6.877
7,7.273
8,7.527
9,7.956
10,8.873
11,10.216
12,12.004
13,12.738
14,13.376
15,13.896
16,14.117
17,14.621
18,14.908
19,15.297
20,15.746
21,16.512
22,17.106
23,17.752
24,18.337
25,19.632
26,20.693
27,21.202
28,21.547
29,22.422
30,23.010
31,23.464
32,24.193
33,24.771
34,25.556
35,26.474
36,26.977
37,27.895
38,28.695
39,29.302
40,29.833
41,30.201
42,30.788
43,31.115
44,31.707
45,32.255
46,33.371
47,33.977
48,34.732
49,36.085
50,37.174
51,37.845
52,38.522
53,39.180
54,39.485
55,40.135
56,40.683
57,41.626
58,42.687
59,44.222
60,45.233
61,46.600
62,47.773
63,48.841
64,49.913
65,51.375
66,52.754
67,54.797
68,56.322
69,57.410
70,58.175
71,59.663
72,61.436
73,63.425
74,64.931
75,67.701
76,69.061
77,71.228
78,75.009
79,77.248
80,80.705
81,84.260
82,88.882
83,94.841
84,98.857
85,103.738
86,108.406
87,119.703
88,126.444
89,149.376
90,331.484
91,396.723
92,415.485
93,422.709
94,434.840
95,443.677
96,457.374
97,475.075
98,496.855
99,526.692
100,627.662
