Percentage served,Time in ms
0,3.292
1,5.201
2,5.667
3,6.317
4,6.922
5,7.519
6,7.974
7,8.391
8,9.417
9,9.881
10,10.654
11,11.854
12,12.582
13,13.620
14,14.192
15,14.663
16,15.103
17,15.466
18,15.742
19,16.391
20,16.965
21,17.299
22,17.657
23,18.224
24,18.730
25,19.312
26,19.934
27,20.522
28,21.160
29,21.867
30,22.507
31,23.272
32,23.752
33,24.790
34,25.868
35,26.223
36,27.461
37,28.284
38,28.874
39,29.779
40,30.529
41,31.479
42,31.977
43,32.484
44,33.617
45,34.319
46,35.206
47,36.292
48,37.411
49,38.597
50,40.179
51,40.947
52,41.533
53,42.231
54,42.932
55,43.478
56,44.651
57,45.466
58,46.663
59,48.441
60,49.237
61,50.296
62,51.399
63,52.110
64,53.125
65,54.018
66,55.247
67,56.537
68,57.768
69,58.764
70,61.364
71,63.023
72,64.882
73,66.197
74,67.576
75,69.408
76,72.365
77,73.218
78,75.231
79,78.254
80,81.194
81,84.634
82,89.765
83,91.825
84,95.947
85,98.846
86,105.684
87,119.026
88,132.142
89,163.451
90,303.661
91,399.773
92,440.437
93,452.141
94,467.585
95,483.234
96,501.779
97,515.574
98,550.345
99,593.426
100,655.650
