Percentage served,Time in ms
0,3.405
1,5.161
2,5.608
3,5.959
4,6.327
5,6.917
6,7.242
7,7.674
8,8.106
9,8.576
10,9.034
11,10.457
12,11.697
13,12.417
14,12.862
15,13.252
16,13.891
17,14.197
18,14.516
19,14.941
20,15.245
21,15.586
22,15.998
23,16.578
24,16.998
25,17.469
26,18.353
27,19.570
28,20.981
29,21.463
30,21.959
31,22.452
32,22.846
33,23.055
34,23.759
35,24.391
36,25.072
37,26.235
38,27.820
39,28.693
40,29.236
41,29.957
42,30.653
43,31.236
44,31.901
45,32.841
46,34.101
47,34.848
48,35.647
49,36.567
50,37.167
51,37.936
52,38.597
53,39.381
54,40.303
55,41.063
56,42.145
57,43.408
58,43.857
59,44.698
60,45.399
61,46.398
62,47.177
63,48.105
64,49.624
65,51.254
66,52.714
67,54.278
68,55.581
69,57.324
70,58.428
71,59.810
72,61.742
73,63.649
74,64.986
75,66.359
76,68.453
77,70.543
78,72.543
79,74.681
80,78.294
81,81.125
82,84.413
83,88.157
84,92.574
85,97.178
86,101.383
87,107.693
88,121.614
89,137.145
90,348.906
91,385.235
92,405.685
93,420.744
94,436.054
95,449.269
96,469.619
97,485.596
98,503.405
99,543.797
100,579.658
