Percentage served,Time in ms
0,3.306
1,5.220
2,5.898
3,6.446
4,6.983
5,7.263
6,7.693
7,8.196
8,8.810
9,10.126
10,12.126
11,12.930
12,13.736
13,14.191
14,14.506
15,14.861
16,15.347
17,15.651
18,16.191
19,16.832
20,17.420
21,18.369
22,19.502
23,20.510
24,20.847
25,21.513
26,21.880
27,22.421
28,23.096
29,23.653
30,24.252
31,25.058
32,25.488
33,26.259
34,26.888
35,27.801
36,28.267
37,29.126
38,29.679
39,30.057
40,30.810
41,31.500
42,32.119
43,32.898
44,33.398
45,34.224
46,34.886
47,35.600
48,36.391
49,36.979
50,37.735
51,38.255
52,38.748
53,39.524
54,40.513
55,41.403
56,42.313
57,43.209
58,44.390
59,45.335
60,46.157
61,46.876
62,47.851
63,48.393
64,48.993
65,50.271
66,52.393
67,53.715
68,54.802
69,56.243
70,58.222
71,60.055
72,60.943
73,63.733
74,65.215
75,66.846
76,68.833
77,71.087
78,73.202
79,74.555
80,76.708
81,78.192
82,83.303
83,86.364
84,88.760
85,92.825
86,98.434
87,110.329
88,124.784
89,158.191
90,334.584
91,379.391
92,404.439
93,421.034
94,438.366
95,444.191
96,471.038
97,483.991
98,513.470
99,543.026
100,682.744
