Percentage served,Time in ms
0,3.345
1,4.909
2,5.262
3,5.755
4,6.322
5,6.569
6,7.084
7,7.549
8,7.934
9,8.460
10,9.946
11,11.364
12,12.800
13,13.225
14,13.442
15,13.864
16,14.183
17,14.512
18,14.963
19,15.445
20,16.014
21,16.479
22,16.807
23,17.956
24,19.063
25,20.500
26,21.016
27,21.495
28,21.920
29,22.446
30,23.000
31,23.398
32,23.752
33,24.634
34,25.396
35,26.195
36,27.245
37,28.108
38,28.434
39,29.136
40,30.235
41,30.972
42,31.450
43,31.925
44,32.470
45,33.029
46,33.942
47,34.949
48,36.495
49,37.316
50,37.996
51,38.563
52,39.460
53,40.276
54,40.739
55,41.637
56,42.819
57,44.121
58,44.980
59,46.146
60,47.011
61,47.634
62,48.756
63,50.563
64,52.519
65,53.692
66,54.451
67,55.872
68,56.688
69,58.636
70,60.138
71,61.039
72,62.758
73,64.550
74,65.767
75,67.218
76,68.410
77,69.939
78,72.614
79,74.560
80,76.483
81,80.047
82,82.607
83,84.993
84,87.505
85,91.968
86,100.538
87,107.681
88,121.289
89,158.646
90,347.768
91,397.341
92,411.268
93,429.308
94,445.671
95,452.941
96,466.355
97,490.531
98,513.915
99,536.369
100,636.291
