Percentage served,Time in ms
0,3.352
1,5.117
2,5.768
3,6.113
4,6.450
5,6.903
6,7.320
7,7.587
8,7.928
9,8.432
10,9.024
11,10.003
12,11.572
13,12.698
14,13.165
15,13.530
16,13.940
17,14.185
18,14.581
19,15.151
20,15.809
21,16.190
22,16.683
23,17.568
24,17.945
25,18.853
26,19.905
27,20.687
28,21.187
29,21.757
30,22.246
31,22.849
32,23.427
33,23.770
34,24.544
35,26.032
36,27.112
37,27.959
38,28.421
39,29.246
40,30.102
41,30.717
42,31.297
43,32.034
44,32.588
45,33.373
46,33.964
47,35.007
48,35.755
49,36.495
50,37.545
51,38.272
52,39.495
53,40.441
54,41.192
55,42.465
56,43.044
57,44.784
58,45.804
59,46.792
60,47.733
61,48.603
62,49.674
63,50.629
64,51.527
65,52.906
66,54.661
67,55.754
68,57.668
69,58.866
70,59.867
71,60.592
72,62.609
73,63.904
74,66.522
75,68.559
76,70.723
77,73.476
78,75.664
79,79.195
80,80.854
81,83.516
82,86.518
83,88.776
84,91.562
85,98.980
86,102.253
87,114.616
88,124.609
89,154.941
90,350.266
91,386.087
92,404.010
93,413.854
94,429.638
95,447.206
96,464.957
97,480.302
98,516.620
99,558.073
100,663.451
