Percentage served,Time in ms
0,3.303
1,4.981
2,5.504
3,6.194
4,6.537
5,6.868
6,7.176
7,7.491
8,8.001
9,8.501
10,9.178
11,9.934
12,10.638
13,11.680
14,12.440
15,13.021
16,13.489
17,13.906
18,14.530
19,15.157
20,15.369
21,15.805
22,16.313
23,16.898
24,17.618
25,18.123
26,19.045
27,20.006
28,20.665
29,21.593
30,22.109
31,22.560
32,23.334
33,23.712
34,24.862
35,25.615
36,26.638
37,27.048
38,27.605
39,28.529
40,29.533
41,30.613
42,31.234
43,31.714
44,32.330
45,33.129
46,33.824
47,34.396
48,35.610
49,36.427
50,37.396
51,38.411
52,39.056
53,40.073
54,40.885
55,41.986
56,43.151
57,44.016
58,44.898
59,46.937
60,47.877
61,49.611
62,52.023
63,53.248
64,53.932
65,55.514
66,56.740
67,58.929
68,59.805
69,61.331
70,63.448
71,64.879
72,66.973
73,69.480
74,72.232
75,74.165
76,76.054
77,77.764
78,80.848
79,84.319
80,88.055
81,90.975
82,94.847
83,100.599
84,106.940
85,109.968
86,120.292
87,124.247
88,138.488
89,158.993
90,317.294
91,405.527
92,424.711
93,447.667
94,460.607
95,477.938
96,491.806
97,510.085
98,533.520
99,557.843
100,652.870
