Percentage served,Time in ms
0,3.182
1,5.177
2,5.531
3,6.149
4,6.684
5,7.166
6,7.482
7,7.838
8,8.402
9,9.006
10,10.049
11,11.313
12,12.253
13,13.214
14,13.877
15,14.139
16,14.548
17,15.127
18,15.556
19,16.222
20,16.589
21,17.315
22,17.913
23,19.524
24,20.288
25,21.016
26,21.657
27,22.168
28,22.809
29,23.145
30,23.353
31,23.767
32,24.385
33,24.933
34,25.971
35,26.720
36,27.432
37,28.013
38,28.847
39,29.708
40,30.538
41,31.191
42,32.149
43,33.028
44,33.924
45,35.124
46,35.650
47,36.659
48,37.486
49,37.989
50,38.456
51,39.267
52,40.021
53,40.876
54,41.468
55,41.786
56,42.799
57,43.570
58,44.165
59,45.184
60,46.224
61,46.863
62,47.725
63,48.732
64,49.738
65,50.749
66,51.632
67,52.276
68,54.325
69,55.771
70,58.223
71,60.836
72,61.864
73,63.298
74,64.818
75,66.552
76,69.235
77,71.617
78,73.432
79,74.889
80,77.700
81,79.767
82,84.624
83,88.705
84,91.461
85,97.199
86,103.020
87,110.658
88,130.012
89,178.119
90,350.511
91,390.165
92,402.653
93,419.139
94,434.061
95,448.057
96,462.091
97,483.269
98,521.236
99,544.867
100,698.703
