Percentage served,Time in ms
0,3.760
1,5.186
2,5.594
3,6.017
4,6.590
5,6.932
6,7.388
7,7.951
8,8.257
9,9.206
10,10.502
11,11.816
12,12.564
13,12.874
14,13.677
15,14.334
16,14.763
17,15.253
18,15.760
19,16.421
20,16.810
21,17.164
22,17.498
23,18.538
24,19.139
25,19.963
26,20.599
27,21.054
28,21.453
29,22.084
30,22.572
31,22.893
32,23.407
33,24.020
34,24.277
35,24.813
36,25.589
37,26.406
38,26.929
39,28.001
40,29.104
41,30.229
42,30.945
43,31.816
44,32.272
45,33.073
46,33.728
47,34.768
48,35.471
49,36.421
50,36.835
51,37.324
52,38.177
53,38.785
54,39.464
55,39.997
56,40.898
57,41.987
58,42.871
59,44.400
60,45.344
61,47.149
62,48.523
63,49.576
64,50.603
65,52.066
66,53.450
67,54.757
68,55.900
69,58.516
70,59.714
71,61.196
72,63.482
73,64.305
74,67.136
75,67.918
76,69.873
77,72.544
78,74.793
79,77.088
80,79.263
81,82.891
82,86.558
83,89.586
84,93.278
85,100.529
86,106.668
87,120.551
88,133.638
89,158.639
90,334.134
91,383.019
92,405.613
93,422.767
94,439.620
95,451.356
96,469.569
97,485.006
98,507.545
99,520.349
100,655.626
