Percentage served,Time in ms
0,3.254
1,5.483
2,5.824
3,6.114
4,6.401
5,6.583
6,7.147
7,7.540
8,7.959
9,8.578
10,10.122
11,11.856
12,12.782
13,13.415
14,13.954
15,14.422
16,14.843
17,15.499
18,16.031
19,16.685
20,16.961
21,17.535
22,18.915
23,19.746
24,20.084
25,20.581
26,21.165
27,21.911
28,22.375
29,22.948
30,23.489
31,23.909
32,24.463
33,25.165
34,25.653
35,26.114
36,26.826
37,27.689
38,28.564
39,29.212
40,30.001
41,30.601
42,31.000
43,31.552
44,32.914
45,33.625
46,34.236
47,35.240
48,35.999
49,36.574
50,37.388
51,38.076
52,38.657
53,39.349
54,40.164
55,41.393
56,42.532
57,44.250
58,45.034
59,45.531
60,46.578
61,47.786
62,49.078
63,50.461
64,51.801
65,53.183
66,54.319
67,55.433
68,56.575
69,57.969
70,59.247
71,60.263
72,61.864
73,63.640
74,65.148
75,66.624
76,68.658
77,70.567
78,72.527
79,73.962
80,77.830
81,80.539
82,84.575
83,87.242
84,93.004
85,96.598
86,105.087
87,111.689
88,123.030
89,150.932
90,335.958
91,381.510
92,403.588
93,420.205
94,431.500
95,450.684
96,477.230
97,501.498
98,527.501
99,550.550
100,672.684
