Percentage served,Time in ms
0,3.800
1,5.133
2,5.607
3,6.182
4,6.837
5,7.404
6,7.687
7,8.632
8,9.132
9,9.925
10,10.819
11,11.877
12,12.391
13,13.120
14,13.745
15,14.177
16,14.378
17,14.978
18,15.337
19,15.799
20,16.242
21,16.488
22,16.959
23,17.777
24,18.429
25,19.088
26,19.977
27,20.711
28,21.440
29,22.188
30,22.404
31,22.917
32,23.633
33,24.385
34,25.355
35,25.951
36,27.225
37,28.048
38,29.208
39,30.032
40,30.393
41,31.229
42,31.565
43,32.043
44,32.921
45,34.207
46,35.083
47,35.743
48,36.393
49,37.517
50,38.173
51,39.019
52,39.611
53,40.456
54,40.906
55,41.698
56,42.500
57,44.100
58,45.228
59,46.267
60,46.976
61,47.804
62,48.642
63,49.446
64,50.619
65,52.034
66,52.762
67,53.418
68,54.350
69,55.431
70,56.660
71,57.783
72,59.530
73,60.433
74,62.413
75,64.584
76,67.556
77,68.968
78,71.164
79,73.105
80,75.283
81,77.732
82,82.205
83,86.879
84,93.574
85,102.026
86,111.345
87,121.491
88,134.560
89,162.333
90,333.779
91,380.727
92,403.633
93,421.023
94,439.123
95,457.923
96,465.894
97,488.170
98,540.904
99,568.644
100,619.634
