Percentage served,Time in ms
0,3.290
1,5.052
2,5.415
3,5.817
4,6.374
5,6.904
6,7.122
7,7.612
8,8.173
9,8.582
10,9.630
11,10.596
12,11.404
13,12.406
14,13.419
15,14.146
16,14.437
17,14.653
18,15.207
19,15.645
20,16.517
21,17.053
22,18.094
23,18.939
24,19.747
25,20.768
26,21.304
27,21.961
28,22.572
29,22.989
30,23.255
31,23.736
32,24.582
33,25.209
34,26.268
35,27.211
36,27.801
37,28.305
38,29.036
39,29.797
40,30.524
41,31.241
42,31.885
43,32.751
44,33.366
45,34.578
46,35.459
47,36.117
48,37.227
49,37.982
50,38.442
51,39.193
52,39.663
53,40.941
54,41.705
55,42.957
56,43.828
57,44.751
58,45.579
59,46.189
60,47.183
61,48.224
62,49.161
63,50.963
64,51.613
65,53.551
66,54.741
67,55.769
68,58.454
69,59.444
70,60.296
71,61.957
72,63.845
73,65.492
74,66.396
75,69.735
76,71.133
77,73.745
78,76.153
79,79.309
80,81.763
81,85.646
82,89.467
83,92.986
84,96.305
85,101.345
86,107.101
87,117.935
88,139.188
89,148.848
90,342.824
91,393.864
92,417.153
93,435.951
94,446.569
95,465.235
96,482.116
97,508.569
98,525.122
99,567.093
100,669.240
