Percentage served,Time in ms
0,3.366
1,5.405
2,5.844
3,6.153
4,6.434
5,6.772
6,7.274
7,7.655
8,8.103
9,8.400
10,9.612
11,10.714
12,11.734
13,12.720
14,13.287
15,13.714
16,14.086
17,14.392
18,14.627
19,15.060
20,15.597
21,16.187
22,17.037
23,17.955
24,19.258
25,20.068
26,20.969
27,21.739
28,22.303
29,22.692
30,23.224
31,23.667
32,24.397
33,24.730
34,25.470
35,26.118
36,26.859
37,27.572
38,28.488
39,29.247
40,29.750
41,30.151
42,30.558
43,30.974
44,31.741
45,32.351
46,32.996
47,33.817
48,34.948
49,35.404
50,36.268
51,37.224
52,38.514
53,39.375
54,40.561
55,41.376
56,42.330
57,43.257
58,44.197
59,45.203
60,46.022
61,46.900
62,47.796
63,48.319
64,49.460
65,50.300
66,51.662
67,53.091
68,54.469
69,55.109
70,57.022
71,58.982
72,60.571
73,62.459
74,63.963
75,65.189
76,66.739
77,68.772
78,71.879
79,74.311
80,76.445
81,79.415
82,84.079
83,88.435
84,92.740
85,97.828
86,105.968
87,115.876
88,124.258
89,158.269
90,337.124
91,368.593
92,391.292
93,404.316
94,428.774
95,445.681
96,456.051
97,473.474
98,484.047
99,516.812
100,636.690
