Percentage served,Time in ms
0,4.308
1,5.000
2,5.622
3,6.447
4,7.657
5,8.463
6,8.809
7,9.510
8,10.556
9,11.333
10,11.957
11,12.659
12,13.080
13,13.544
14,13.830
15,14.411
16,15.336
17,15.544
18,16.343
19,16.912
20,17.419
21,17.940
22,18.627
23,19.164
24,19.843
25,20.361
26,20.628
27,20.997
28,21.688
29,21.973
30,22.510
31,22.991
32,23.394
33,23.827
34,24.274
35,24.518
36,24.747
37,25.146
38,25.469
39,26.050
40,26.437
41,26.903
42,27.154
43,27.632
44,27.998
45,28.534
46,28.933
47,29.414
48,29.925
49,30.199
50,30.828
51,31.376
52,31.950
53,32.167
54,32.555
55,32.999
56,33.450
57,34.066
58,34.511
59,34.906
60,35.354
61,35.915
62,36.459
63,37.151
64,38.239
65,38.786
66,39.334
67,39.814
68,40.690
69,41.783
70,42.626
71,43.297
72,43.796
73,45.028
74,45.840
75,46.702
76,47.493
77,48.328
78,50.017
79,51.377
80,53.079
81,55.413
82,58.634
83,62.936
84,74.592
85,132.154
86,142.702
87,153.255
88,161.884
89,170.258
90,276.532
91,319.714
92,351.063
93,403.600
94,425.480
95,435.555
96,449.600
97,456.343
98,469.690
99,484.379
100,626.095
