Percentage served,Time in ms
0,3.960
1,5.267
2,5.607
3,6.165
4,7.270
5,8.091
6,8.959
7,10.103
8,10.733
9,11.673
10,12.281
11,12.846
12,13.588
13,14.540
14,14.915
15,15.211
16,15.586
17,15.926
18,16.664
19,17.280
20,17.970
21,18.285
22,18.623
23,19.056
24,19.525
25,19.884
26,20.407
27,20.942
28,21.370
29,21.804
30,22.341
31,22.681
32,23.344
33,23.637
34,23.997
35,24.773
36,25.509
37,25.937
38,26.513
39,26.936
40,27.761
41,28.204
42,28.513
43,28.893
44,29.394
45,29.649
46,30.104
47,30.668
48,30.887
49,31.445
50,32.055
51,32.570
52,33.003
53,33.674
54,34.539
55,34.715
56,35.138
57,35.844
58,36.167
59,36.681
60,37.005
61,37.582
62,37.994
63,38.589
64,39.254
65,39.785
66,40.041
67,40.744
68,41.479
69,42.502
70,43.541
71,44.267
72,44.859
73,45.368
74,46.455
75,47.413
76,48.594
77,49.545
78,51.151
79,53.049
80,55.887
81,59.268
82,68.838
83,185.613
84,202.710
85,209.774
86,214.147
87,221.970
88,229.272
89,241.358
90,280.897
91,353.738
92,474.419
93,492.015
94,504.253
95,513.194
96,525.273
97,532.641
98,546.753
99,580.159
100,701.613
