Percentage served,Time in ms
0,3.964
1,4.948
2,5.562
3,6.153
4,6.667
5,7.272
6,8.247
7,9.187
8,9.612
9,10.146
10,10.704
11,11.511
12,11.965
13,12.780
14,13.362
15,13.710
16,14.123
17,14.570
18,14.889
19,15.342
20,15.788
21,16.386
22,16.927
23,17.368
24,17.648
25,18.196
26,18.709
27,19.168
28,19.401
29,19.724
30,20.093
31,20.370
32,20.889
33,21.305
34,21.900
35,22.444
36,22.764
37,22.973
38,23.454
39,24.104
40,24.560
41,25.089
42,25.520
43,26.138
44,26.609
45,27.223
46,27.601
47,27.944
48,28.179
49,28.677
50,29.019
51,29.382
52,29.835
53,30.564
54,30.899
55,31.197
56,32.014
57,32.319
58,32.916
59,33.415
60,33.782
61,34.905
62,35.455
63,35.742
64,36.691
65,37.396
66,37.842
67,38.316
68,39.223
69,40.062
70,40.649
71,41.496
72,42.112
73,43.317
74,44.585
75,45.306
76,46.238
77,47.713
78,48.886
79,50.077
80,51.830
81,54.958
82,64.173
83,97.213
84,106.741
85,118.821
86,125.158
87,136.888
88,147.175
89,161.024
90,280.717
91,301.742
92,349.300
93,380.856
94,396.583
95,408.476
96,412.935
97,423.354
98,432.598
99,454.204
100,591.417
