Percentage served,Time in ms
0,3.847
1,4.952
2,5.287
3,5.645
4,6.245
5,7.160
6,8.607
7,9.274
8,9.861
9,10.266
10,11.159
11,11.787
12,12.684
13,13.263
14,13.906
15,14.779
16,15.116
17,15.502
18,15.940
19,16.370
20,16.758
21,17.213
22,17.524
23,17.959
24,18.267
25,18.504
26,18.929
27,19.229
28,19.893
29,20.447
30,20.928
31,21.609
32,22.001
33,22.455
34,23.100
35,23.481
36,24.079
37,24.496
38,24.770
39,25.393
40,25.922
41,26.514
42,26.946
43,27.386
44,27.750
45,28.140
46,28.965
47,29.318
48,29.811
49,30.219
50,30.813
51,31.451
52,31.883
53,32.364
54,32.741
55,33.031
56,33.842
57,34.407
58,35.028
59,35.354
60,35.866
61,36.328
62,36.863
63,37.584
64,38.401
65,38.835
66,39.599
67,40.074
68,40.739
69,41.459
70,42.119
71,43.115
72,43.878
73,45.096
74,45.622
75,46.540
76,48.215
77,49.682
78,52.545
79,54.888
80,59.378
81,93.987
82,104.028
83,107.634
84,116.848
85,125.072
86,134.269
87,149.361
88,232.427
89,332.940
90,369.864
91,382.221
92,387.720
93,395.526
94,408.475
95,429.645
96,464.091
97,3274.230
98,3294.601
99,3565.120
100,3807.973
