Percentage served,Time in ms
0,12.680
1,22.427
2,28.133
3,31.389
4,35.056
5,39.966
6,45.646
7,47.981
8,50.583
9,53.873
10,58.713
11,61.533
12,63.522
13,65.122
14,66.989
15,69.731
16,72.129
17,73.264
18,74.301
19,76.198
20,77.311
21,79.053
22,81.090
23,82.762
24,84.481
25,85.886
26,87.845
27,89.629
28,91.373
29,92.670
30,94.563
31,95.671
32,97.239
33,98.477
34,99.586
35,101.533
36,102.964
37,104.799
38,106.914
39,108.053
40,110.095
41,111.146
42,112.728
43,114.158
44,116.664
45,118.173
46,119.763
47,121.064
48,123.413
49,125.194
50,126.815
51,127.697
52,129.853
53,131.586
54,132.636
55,133.511
56,135.322
57,138.310
58,139.231
59,140.919
60,142.489
61,144.217
62,145.384
63,146.190
64,147.647
65,149.313
66,151.466
67,152.835
68,154.678
69,156.367
70,158.020
71,162.079
72,163.949
73,166.358
74,168.454
75,170.449
76,172.050
77,174.541
78,177.112
79,180.672
80,186.005
81,189.500
82,193.973
83,197.508
84,201.724
85,207.474
86,220.828
87,251.782
88,479.033
89,1024.866
90,1084.761
91,1121.227
92,1179.849
93,1283.581
94,1350.583
95,1415.186
96,1496.324
97,2119.897
98,2830.040
99,4114.860
100,4355.334
