Percentage served,Time in ms
0,4.156
1,4.638
2,5.408
3,6.131
4,6.860
5,7.397
6,8.341
7,8.928
8,9.820
9,10.766
10,11.547
11,12.347
12,12.713
13,13.266
14,13.815
15,14.079
16,14.563
17,14.927
18,15.373
19,15.880
20,16.366
21,16.760
22,17.205
23,17.631
24,18.087
25,18.460
26,18.859
27,19.077
28,19.388
29,20.024
30,20.697
31,21.228
32,21.777
33,22.167
34,22.527
35,22.934
36,23.375
37,23.672
38,23.997
39,24.444
40,24.746
41,25.109
42,25.456
43,26.292
44,26.664
45,26.983
46,27.430
47,27.772
48,28.098
49,28.452
50,28.776
51,29.253
52,29.603
53,29.972
54,30.536
55,30.772
56,31.157
57,31.545
58,32.095
59,32.623
60,33.554
61,34.520
62,35.076
63,35.781
64,36.402
65,37.325
66,38.140
67,38.782
68,39.611
69,40.141
70,40.529
71,41.048
72,41.807
73,42.927
74,43.529
75,44.214
76,44.704
77,45.680
78,47.610
79,48.820
80,50.243
81,52.778
82,55.324
83,61.380
84,78.652
85,190.600
86,200.043
87,206.458
88,214.544
89,220.981
90,279.824
91,310.342
92,336.169
93,437.873
94,452.934
95,466.350
96,478.265
97,484.031
98,503.138
99,521.387
100,633.492
