Percentage served,Time in ms
0,4.294
1,5.167
2,5.837
3,6.426
4,6.923
5,7.288
6,8.320
7,9.074
8,9.886
9,10.518
10,11.127
11,11.922
12,12.597
13,13.113
14,13.939
15,14.538
16,15.439
17,16.135
18,16.877
19,17.550
20,18.355
21,19.256
22,19.566
23,20.077
24,20.630
25,20.931
26,21.243
27,21.567
28,22.127
29,22.528
30,22.993
31,23.479
32,23.964
33,24.338
34,24.738
35,24.995
36,25.556
37,25.948
38,26.738
39,27.254
40,27.644
41,27.980
42,28.429
43,28.865
44,29.322
45,29.920
46,30.319
47,30.815
48,31.523
49,32.035
50,32.561
51,33.025
52,33.509
53,34.044
54,34.608
55,35.300
56,35.645
57,36.000
58,36.324
59,36.873
60,37.556
61,37.800
62,38.710
63,39.196
64,40.008
65,40.632
66,41.273
67,41.774
68,42.197
69,43.628
70,44.572
71,45.577
72,46.405
73,47.548
74,48.792
75,49.968
76,51.136
77,55.143
78,56.809
79,60.032
80,67.068
81,144.082
82,153.131
83,159.691
84,164.772
85,167.048
86,174.474
87,184.334
88,192.033
89,198.470
90,402.164
91,422.057
92,438.168
93,452.477
94,465.249
95,483.305
96,496.479
97,536.837
98,598.500
99,624.187
100,667.781
