Percentage served,Time in ms
0,4.074
1,5.157
2,5.507
3,6.073
4,6.576
5,7.566
6,8.477
7,9.545
8,10.261
9,10.637
10,11.549
11,12.559
12,12.813
13,13.380
14,13.887
15,14.633
16,14.915
17,15.238
18,16.015
19,16.496
20,17.070
21,17.720
22,18.160
23,18.624
24,18.967
25,19.442
26,20.086
27,20.474
28,21.137
29,21.603
30,22.072
31,22.360
32,22.724
33,23.064
34,23.396
35,23.746
36,24.367
37,24.801
38,25.250
39,25.480
40,25.789
41,26.396
42,27.012
43,27.456
44,28.089
45,28.389
46,28.830
47,29.264
48,29.602
49,30.245
50,30.580
51,31.202
52,31.645
53,31.903
54,32.202
55,32.638
56,33.049
57,33.538
58,33.957
59,34.478
60,35.101
61,35.648
62,36.189
63,37.080
64,37.772
65,38.445
66,38.998
67,39.842
68,40.309
69,41.244
70,42.514
71,43.030
72,43.568
73,44.677
74,45.470
75,46.898
76,48.245
77,49.747
78,50.629
79,51.578
80,53.065
81,56.881
82,62.718
83,111.685
84,134.147
85,142.331
86,147.126
87,152.182
88,159.300
89,164.813
90,305.567
91,341.162
92,389.990
93,400.260
94,413.734
95,422.543
96,433.371
97,447.777
98,459.349
99,478.457
100,600.599
