Percentage served,Time in ms
0,4.291
1,5.589
2,6.027
3,6.760
4,7.063
5,8.128
6,9.120
7,9.993
8,10.883
9,11.542
10,12.378
11,13.244
12,13.737
13,14.137
14,14.539
15,15.135
16,15.587
17,16.013
18,16.541
19,16.807
20,17.485
21,17.939
22,18.380
23,18.994
24,19.322
25,19.585
26,19.976
27,20.419
28,20.886
29,21.139
30,21.829
31,22.162
32,22.855
33,23.217
34,23.639
35,24.133
36,24.464
37,24.976
38,25.631
39,26.123
40,26.682
41,27.236
42,27.695
43,28.150
44,28.629
45,28.831
46,29.183
47,29.684
48,29.963
49,30.298
50,30.701
51,31.571
52,32.097
53,32.406
54,32.775
55,33.348
56,34.027
57,34.460
58,35.656
59,36.057
60,36.347
61,36.783
62,38.055
63,38.608
64,39.491
65,39.858
66,40.659
67,41.861
68,43.051
69,43.908
70,45.668
71,46.387
72,47.196
73,49.001
74,51.723
75,57.664
76,74.463
77,80.863
78,85.147
79,90.331
80,93.742
81,100.742
82,107.354
83,115.535
84,120.990
85,131.782
86,138.776
87,150.140
88,170.657
89,370.056
90,393.634
91,417.789
92,433.167
93,447.299
94,465.721
95,486.368
96,559.765
97,2307.734
98,2326.131
99,2602.756
100,2736.416
