Percentage served,Time in ms
0,4.219
1,5.243
2,5.629
3,6.085
4,7.145
5,8.163
6,8.982
7,9.723
8,10.481
9,11.054
10,11.608
11,12.111
12,12.571
13,12.946
14,13.439
15,13.865
16,14.244
17,14.768
18,15.277
19,15.738
20,16.012
21,16.648
22,16.850
23,17.334
24,17.586
25,18.026
26,18.359
27,18.814
28,19.652
29,19.984
30,20.387
31,20.729
32,21.237
33,21.468
34,21.905
35,22.424
36,23.087
37,23.569
38,23.897
39,24.586
40,25.234
41,25.626
42,26.122
43,26.531
44,26.871
45,27.311
46,27.951
47,28.360
48,29.020
49,29.690
50,30.115
51,30.405
52,30.792
53,31.401
54,32.009
55,32.411
56,32.855
57,33.377
58,34.086
59,34.356
60,34.646
61,35.101
62,35.483
63,36.005
64,36.401
65,36.853
66,37.215
67,38.034
68,38.729
69,39.277
70,39.744
71,40.432
72,41.127
73,42.095
74,42.702
75,43.507
76,44.894
77,45.683
78,47.481
79,48.106
80,49.951
81,51.104
82,54.824
83,57.204
84,205.756
85,232.360
86,240.534
87,247.363
88,251.814
89,258.487
90,274.153
91,295.309
92,331.562
93,448.100
94,484.944
95,509.150
96,525.013
97,532.446
98,540.184
99,560.762
100,636.063
