Percentage served,Time in ms
0,4.307
1,5.166
2,5.468
3,6.611
4,7.326
5,8.120
6,8.841
7,9.546
8,10.126
9,10.574
10,11.475
11,12.277
12,12.774
13,13.183
14,13.727
15,14.077
16,14.695
17,15.130
18,15.557
19,16.001
20,16.477
21,16.798
22,17.116
23,17.654
24,17.990
25,18.409
26,18.648
27,18.964
28,19.397
29,20.087
30,20.593
31,21.167
32,21.598
33,22.093
34,22.399
35,22.801
36,23.172
37,23.402
38,23.831
39,24.368
40,24.703
41,25.041
42,25.394
43,26.075
44,26.377
45,26.983
46,27.531
47,27.957
48,28.656
49,29.113
50,29.778
51,30.111
52,30.499
53,30.863
54,31.246
55,31.977
56,32.479
57,33.026
58,33.878
59,34.374
60,34.785
61,35.178
62,35.791
63,35.974
64,36.701
65,37.337
66,37.813
67,38.471
68,39.233
69,39.641
70,40.403
71,41.138
72,41.679
73,42.413
74,43.461
75,44.392
76,45.021
77,46.161
78,47.522
79,48.316
80,49.368
81,51.263
82,54.595
83,57.372
84,67.083
85,203.715
86,212.325
87,222.531
88,228.805
89,233.978
90,266.907
91,296.770
92,321.720
93,417.627
94,460.974
95,482.596
96,502.706
97,517.421
98,526.617
99,539.521
100,570.003
