Percentage served,Time in ms
0,3.054
1,4.790
2,5.245
3,5.517
4,5.850
5,6.127
6,6.457
7,6.944
8,7.151
9,7.660
10,8.173
11,9.290
12,11.182
13,11.941
14,12.593
15,12.958
16,13.190
17,13.509
18,13.944
19,14.346
20,14.753
21,15.295
22,15.713
23,16.066
24,17.045
25,17.760
26,18.566
27,19.826
28,20.261
29,20.613
30,21.073
31,21.528
32,22.046
33,22.789
34,23.491
35,23.980
36,24.633
37,24.982
38,26.007
39,27.091
40,27.825
41,28.489
42,28.856
43,29.527
44,30.246
45,30.798
46,31.255
47,32.479
48,33.911
49,34.642
50,35.396
51,36.163
52,36.847
53,37.845
54,38.718
55,39.305
56,40.439
57,41.702
58,42.586
59,43.312
60,44.050
61,44.887
62,45.967
63,46.747
64,47.696
65,48.889
66,49.981
67,50.452
68,52.413
69,53.887
70,56.309
71,57.263
72,58.619
73,60.256
74,61.642
75,63.957
76,65.614
77,67.017
78,68.565
79,69.982
80,74.124
81,76.650
82,80.458
83,83.486
84,88.727
85,95.112
86,100.911
87,106.470
88,117.917
89,131.484
90,329.081
91,349.800
92,371.349
93,389.217
94,404.533
95,420.991
96,448.064
97,454.364
98,476.297
99,516.322
100,574.871
