Percentage served,Time in ms
0,3.170
1,4.547
2,5.135
3,5.595
4,5.878
5,6.312
6,6.676
7,7.563
8,7.960
9,8.857
10,10.014
11,11.394
12,12.369
13,12.915
14,13.153
15,13.464
16,13.817
17,14.220
18,14.657
19,15.062
20,15.616
21,16.606
22,17.946
23,19.057
24,19.770
25,20.124
26,20.637
27,21.102
28,21.359
29,21.950
30,22.355
31,22.733
32,23.122
33,23.806
34,24.730
35,25.648
36,26.299
37,27.240
38,28.006
39,28.309
40,28.782
41,29.251
42,29.727
43,30.007
44,30.865
45,31.535
46,32.763
47,33.904
48,35.187
49,35.827
50,36.057
51,36.560
52,36.826
53,37.206
54,37.564
55,38.638
56,39.730
57,40.408
58,41.339
59,42.023
60,43.006
61,44.071
62,45.301
63,46.237
64,47.106
65,48.044
66,49.317
67,50.280
68,51.131
69,52.096
70,52.518
71,54.063
72,55.345
73,56.455
74,58.084
75,59.958
76,61.276
77,62.925
78,65.324
79,65.983
80,69.087
81,72.529
82,74.493
83,76.998
84,83.429
85,87.850
86,99.155
87,105.619
88,112.093
89,144.934
90,298.759
91,353.738
92,375.165
93,385.511
94,402.933
95,412.298
96,427.236
97,443.142
98,465.821
99,492.310
100,581.254
