Percentage served,Time in ms
0,3.567
1,4.584
2,5.079
3,5.845
4,6.123
5,6.445
6,6.918
7,7.345
8,7.665
9,8.396
10,10.238
11,11.329
12,11.999
13,12.449
14,12.862
15,13.217
16,13.855
17,14.227
18,14.575
19,15.055
20,15.495
21,16.000
22,16.479
23,17.999
24,18.582
25,18.973
26,19.448
27,19.900
28,20.166
29,20.489
30,20.850
31,21.246
32,21.529
33,21.701
34,22.005
35,22.352
36,23.243
37,23.930
38,24.911
39,25.926
40,27.069
41,27.498
42,27.921
43,28.314
44,28.955
45,29.290
46,29.985
47,30.288
48,31.120
49,31.935
50,32.860
51,34.524
52,34.955
53,36.139
54,37.031
55,38.004
56,38.781
57,40.020
58,40.442
59,41.401
60,42.331
61,43.474
62,44.545
63,45.539
64,46.461
65,47.445
66,48.673
67,49.843
68,51.439
69,53.188
70,53.794
71,54.816
72,56.876
73,58.398
74,59.085
75,60.685
76,62.908
77,65.589
78,67.220
79,70.026
80,72.728
81,74.838
82,78.413
83,82.203
84,85.485
85,89.384
86,94.235
87,99.166
88,108.736
89,156.247
90,332.702
91,362.545
92,376.681
93,389.109
94,404.705
95,412.660
96,425.973
97,434.904
98,462.488
99,491.571
100,593.772
