Percentage served,Time in ms
0,3.677
1,4.902
2,5.329
3,5.816
4,6.038
5,6.298
6,6.474
7,6.648
8,6.916
9,7.495
10,8.365
11,9.069
12,10.538
13,11.854
14,12.097
15,12.660
16,13.011
17,13.284
18,13.600
19,13.906
20,14.270
21,14.634
22,15.103
23,15.595
24,16.404
25,16.777
26,17.854
27,18.679
28,19.423
29,19.867
30,20.506
31,20.867
32,21.107
33,21.568
34,21.946
35,22.564
36,23.325
37,23.861
38,24.495
39,25.355
40,26.543
41,27.053
42,27.835
43,28.744
44,29.515
45,30.034
46,30.609
47,30.830
48,31.970
49,32.898
50,33.728
51,34.839
52,35.678
53,36.330
54,37.334
55,38.161
56,39.037
57,40.211
58,41.317
59,42.536
60,43.756
61,44.482
62,45.209
63,46.187
64,46.984
65,47.950
66,49.215
67,51.339
68,52.437
69,54.555
70,55.691
71,56.809
72,57.666
73,59.428
74,60.530
75,62.599
76,64.830
77,66.454
78,69.198
79,71.756
80,74.378
81,75.887
82,83.242
83,86.030
84,88.545
85,93.455
86,102.866
87,112.410
88,127.357
89,155.205
90,315.942
91,366.040
92,382.628
93,407.500
94,418.251
95,438.810
96,447.373
97,474.555
98,491.666
99,519.235
100,574.080
