Percentage served,Time in ms
0,2.980
1,4.547
2,5.066
3,5.468
4,5.722
5,5.926
6,6.369
7,6.783
8,7.499
9,7.882
10,8.648
11,10.530
12,11.274
13,11.942
14,12.632
15,13.101
16,13.482
17,14.019
18,14.315
19,14.794
20,15.130
21,15.540
22,15.902
23,16.705
24,17.490
25,18.869
26,19.485
27,19.762
28,20.080
29,20.494
30,20.957
31,21.571
32,22.091
33,22.433
34,23.135
35,23.925
36,24.277
37,25.117
38,26.421
39,27.489
40,28.460
41,28.746
42,29.542
43,30.081
44,30.755
45,31.728
46,32.806
47,33.731
48,34.621
49,35.236
50,35.725
51,36.369
52,36.844
53,37.291
54,37.852
55,38.582
56,39.711
57,40.756
58,42.256
59,42.999
60,44.076
61,45.535
62,46.456
63,47.597
64,48.245
65,49.319
66,50.132
67,51.190
68,51.803
69,52.886
70,53.882
71,55.817
72,57.094
73,57.920
74,59.939
75,61.806
76,63.179
77,64.584
78,66.641
79,68.156
80,69.322
81,72.414
82,75.063
83,78.899
84,83.323
85,88.689
86,92.658
87,100.205
88,112.356
89,140.009
90,325.319
91,356.468
92,373.639
93,393.625
94,402.607
95,416.881
96,427.292
97,439.881
98,459.907
99,500.096
100,614.629
