Percentage served,Time in ms
0,3.799
1,4.515
2,4.816
3,5.266
4,5.706
5,6.090
6,6.456
7,6.891
8,7.378
9,7.712
10,8.212
11,9.212
12,10.750
13,11.456
14,12.253
15,12.877
16,13.353
17,13.793
18,14.131
19,14.548
20,14.857
21,15.573
22,15.949
23,16.992
24,17.564
25,18.832
26,19.372
27,20.180
28,20.735
29,21.182
30,21.559
31,21.858
32,22.307
33,22.613
34,23.083
35,23.579
36,24.537
37,25.330
38,26.374
39,27.029
40,27.677
41,28.113
42,28.616
43,29.047
44,29.839
45,30.228
46,30.945
47,31.500
48,32.772
49,33.609
50,33.910
51,35.100
52,35.973
53,36.855
54,37.233
55,37.606
56,38.367
57,39.423
58,40.562
59,41.842
60,42.649
61,44.051
62,44.851
63,45.395
64,46.052
65,47.375
66,48.753
67,49.740
68,50.620
69,52.122
70,53.440
71,54.629
72,56.418
73,58.618
74,60.093
75,61.058
76,63.182
77,64.440
78,66.720
79,68.809
80,71.746
81,72.943
82,74.668
83,78.917
84,81.598
85,85.844
86,90.095
87,97.090
88,111.652
89,122.611
90,309.590
91,353.058
92,374.399
93,396.236
94,412.765
95,429.850
96,443.711
97,461.994
98,478.296
99,523.995
100,611.921
