Percentage served,Time in ms
0,3.061
1,4.749
2,5.149
3,5.446
4,5.759
5,6.047
6,6.440
7,6.858
8,7.387
9,7.762
10,8.277
11,8.959
12,10.012
13,11.328
14,12.446
15,12.867
16,13.420
17,13.736
18,14.124
19,14.713
20,15.101
21,15.819
22,16.536
23,17.658
24,18.575
25,19.176
26,19.608
27,20.517
28,21.122
29,21.693
30,22.299
31,22.669
32,23.280
33,24.002
34,24.685
35,25.350
36,26.533
37,27.232
38,27.809
39,28.053
40,28.645
41,29.091
42,29.666
43,30.321
44,30.973
45,32.039
46,32.885
47,33.891
48,34.698
49,35.538
50,36.222
51,36.618
52,37.303
53,37.740
54,39.537
55,39.905
56,40.529
57,41.210
58,42.434
59,43.101
60,43.911
61,44.510
62,45.408
63,45.861
64,46.807
65,47.613
66,48.332
67,50.522
68,51.428
69,52.352
70,53.188
71,55.023
72,56.442
73,57.669
74,59.178
75,60.585
76,62.021
77,64.789
78,66.408
79,69.079
80,71.531
81,75.053
82,78.990
83,83.666
84,90.499
85,93.667
86,98.113
87,105.432
88,117.779
89,131.471
90,333.306
91,369.458
92,382.983
93,401.139
94,414.395
95,422.997
96,433.785
97,446.826
98,478.327
99,529.706
100,639.322
