Percentage served,Time in ms
0,3.523
1,4.472
2,4.817
3,5.299
4,5.588
5,5.893
6,6.272
7,6.706
8,7.102
9,7.666
10,8.003
11,8.503
12,9.151
13,10.655
14,12.142
15,12.668
16,13.353
17,13.743
18,14.090
19,14.434
20,15.109
21,15.684
22,16.394
23,17.292
24,18.457
25,19.529
26,20.019
27,20.488
28,21.124
29,21.445
30,21.768
31,22.255
32,22.750
33,23.176
34,23.751
35,24.349
36,25.311
37,26.305
38,27.370
39,27.993
40,28.455
41,28.847
42,29.408
43,30.269
44,31.138
45,31.655
46,32.211
47,33.620
48,34.382
49,34.853
50,35.542
51,36.323
52,36.973
53,37.470
54,38.503
55,39.506
56,40.185
57,41.316
58,42.423
59,43.884
60,44.587
61,45.418
62,46.097
63,46.647
64,48.204
65,49.626
66,50.709
67,51.489
68,52.353
69,53.634
70,54.154
71,55.750
72,56.801
73,58.451
74,59.353
75,61.076
76,63.067
77,66.549
78,68.362
79,69.911
80,72.027
81,74.982
82,79.007
83,82.116
84,86.949
85,91.338
86,93.157
87,100.119
88,114.695
89,130.523
90,318.427
91,339.964
92,364.127
93,381.673
94,400.496
95,412.912
96,418.759
97,437.448
98,463.905
99,492.449
100,561.680
