Percentage served,Time in ms
0,3.658
1,4.709
2,5.403
3,5.837
4,6.361
5,6.689
6,7.249
7,7.555
8,8.131
9,9.097
10,10.532
11,11.696
12,12.058
13,12.474
14,12.882
15,13.382
16,13.709
17,14.033
18,14.304
19,14.606
20,14.935
21,15.423
22,16.093
23,16.909
24,18.257
25,18.928
26,19.671
27,20.371
28,20.849
29,21.108
30,21.381
31,21.751
32,22.465
33,22.702
34,23.313
35,23.899
36,24.548
37,25.377
38,26.561
39,27.329
40,28.142
41,28.773
42,29.132
43,29.518
44,30.057
45,30.542
46,31.078
47,31.828
48,32.923
49,33.850
50,34.514
51,35.239
52,35.917
53,36.300
54,37.020
55,37.708
56,38.031
57,38.723
58,39.472
59,41.119
60,41.889
61,43.140
62,43.893
63,44.310
64,46.265
65,47.068
66,48.488
67,49.378
68,50.232
69,51.914
70,53.423
71,54.187
72,55.226
73,57.914
74,59.933
75,61.350
76,63.734
77,65.227
78,68.153
79,69.445
80,70.990
81,74.189
82,75.472
83,78.562
84,81.595
85,84.398
86,90.742
87,96.578
88,106.275
89,156.293
90,323.469
91,349.177
92,371.375
93,386.642
94,401.877
95,411.986
96,426.904
97,437.236
98,454.807
99,490.451
100,616.410
