Percentage served,Time in ms
0,2.976
1,4.672
2,5.127
3,5.391
4,5.572
5,5.800
6,6.097
7,6.300
8,6.599
9,6.879
10,7.177
11,7.656
12,8.315
13,8.953
14,10.328
15,12.163
16,12.537
17,12.842
18,13.238
19,13.694
20,13.956
21,14.406
22,14.834
23,15.285
24,15.827
25,16.314
26,17.758
27,18.728
28,19.613
29,20.185
30,20.600
31,21.240
32,21.691
33,22.007
34,22.652
35,22.987
36,23.524
37,24.199
38,24.865
39,26.050
40,27.057
41,27.891
42,28.349
43,28.734
44,29.138
45,29.635
46,29.917
47,30.610
48,31.781
49,32.122
50,32.756
51,34.142
52,35.256
53,36.320
54,37.312
55,38.053
56,39.548
57,40.854
58,42.344
59,43.625
60,44.339
61,44.989
62,45.775
63,46.974
64,47.694
65,49.083
66,50.129
67,51.226
68,52.265
69,55.121
70,56.788
71,58.658
72,60.161
73,61.910
74,62.922
75,64.166
76,65.667
77,67.159
78,70.204
79,72.179
80,73.938
81,75.964
82,79.668
83,81.782
84,85.951
85,89.060
86,94.868
87,101.529
88,111.593
89,125.782
90,324.164
91,360.005
92,384.104
93,397.345
94,412.438
95,424.055
96,427.764
97,438.686
98,446.981
99,505.343
100,597.315
