Percentage served,Time in ms
0,3.166
1,4.808
2,5.312
3,5.713
4,6.163
5,6.460
6,6.762
7,7.326
8,7.825
9,8.366
10,9.540
11,11.585
12,12.359
13,12.772
14,13.092
15,13.513
16,13.755
17,14.287
18,14.603
19,15.027
20,15.593
21,16.029
22,16.892
23,17.996
24,19.098
25,19.856
26,20.048
27,20.547
28,20.939
29,21.291
30,21.788
31,22.036
32,22.590
33,23.815
34,24.427
35,24.999
36,26.034
37,26.889
38,27.441
39,27.719
40,28.155
41,28.570
42,28.911
43,29.114
44,29.672
45,30.138
46,30.616
47,31.933
48,32.688
49,33.303
50,33.997
51,34.943
52,35.850
53,36.310
54,37.056
55,37.811
56,38.510
57,39.314
58,40.070
59,41.017
60,42.012
61,43.030
62,43.832
63,44.610
64,46.286
65,47.098
66,49.027
67,49.972
68,51.189
69,52.014
70,53.431
71,54.593
72,56.701
73,57.610
74,58.803
75,60.090
76,62.179
77,64.918
78,66.601
79,67.963
80,70.769
81,73.223
82,75.731
83,78.415
84,81.820
85,86.732
86,94.302
87,103.007
88,113.461
89,132.489
90,314.948
91,360.305
92,375.198
93,391.883
94,404.337
95,411.507
96,427.443
97,447.616
98,460.536
99,473.294
100,532.940
