Percentage served,Time in ms
0,4.043
1,5.051
2,5.646
3,6.015
4,6.693
5,7.667
6,8.668
7,9.383
8,10.410
9,11.134
10,11.745
11,12.352
12,13.010
13,13.532
14,14.264
15,14.922
16,15.468
17,16.288
18,16.710
19,17.050
20,17.691
21,18.143
22,18.641
23,19.039
24,19.658
25,20.118
26,20.894
27,21.425
28,21.803
29,22.350
30,22.788
31,23.437
32,24.189
33,24.477
34,24.908
35,25.323
36,25.945
37,26.662
38,27.178
39,28.058
40,28.598
41,29.206
42,30.027
43,30.413
44,31.159
45,31.769
46,32.252
47,33.141
48,33.768
49,34.386
50,34.883
51,35.397
52,36.520
53,37.521
54,38.318
55,38.916
56,39.663
57,40.607
58,41.841
59,42.929
60,43.835
61,45.247
62,46.003
63,48.020
64,49.905
65,55.085
66,60.656
67,93.862
68,99.438
69,102.167
70,103.956
71,106.935
72,108.840
73,111.519
74,113.523
75,114.844
76,115.727
77,116.692
78,117.940
79,118.965
80,120.345
81,121.656
82,124.189
83,125.539
84,127.218
85,129.034
86,130.804
87,132.349
88,134.765
89,139.231
90,391.369
91,456.461
92,464.132
93,476.516
94,509.382
95,553.324
96,576.170
97,589.691
98,615.424
99,662.928
100,822.302
