Percentage served,Time in ms
0,3.916
1,4.682
2,5.207
3,5.864
4,7.355
5,8.335
6,9.284
7,10.133
8,10.566
9,11.316
10,11.808
11,12.646
12,13.201
13,14.021
14,14.384
15,14.955
16,15.562
17,16.144
18,16.659
19,17.371
20,17.752
21,18.238
22,18.688
23,19.142
24,19.772
25,20.304
26,20.747
27,21.110
28,21.757
29,22.407
30,22.787
31,23.327
32,23.955
33,24.681
34,25.292
35,26.014
36,26.682
37,27.166
38,27.967
39,29.392
40,30.649
41,31.736
42,32.443
43,33.036
44,33.998
45,34.725
46,35.906
47,36.779
48,37.584
49,38.915
50,41.349
51,43.844
52,46.577
53,50.213
54,53.377
55,58.414
56,61.493
57,64.910
58,66.530
59,68.193
60,69.552
61,70.748
62,72.784
63,73.506
64,74.448
65,76.095
66,77.094
67,79.047
68,80.746
69,81.969
70,84.680
71,85.682
72,87.165
73,88.774
74,90.153
75,92.194
76,93.289
77,94.882
78,96.352
79,98.457
80,100.656
81,103.617
82,106.432
83,108.456
84,111.492
85,115.231
86,120.136
87,128.158
88,179.007
89,436.470
90,471.329
91,499.858
92,524.718
93,561.342
94,605.216
95,629.340
96,672.539
97,3430.607
98,3455.845
99,3923.137
100,3996.689
